2042,1021,9791,47,0,0
2044,1022,9781,51,0,0
2046,1023,9771,49,0,0
2048,1024,9761,50,0,0
2050,1025,9751,49,0,0
2052,1026,9741,45,0,0
2054,1027,9731,49,0,0
2056,1028,9721,49,0,0
2058,1029,9711,51,0,0
2060,1030,9701,49,0,0
2062,1031,9691,48,0,0
2064,1032,9691,47,0,0
2066,1033,9681,49,0,0
2068,1034,9671,48,0,0
2070,1035,9661,49,0,0
2072,1036,9651,53,0,0
2074,1037,9641,51,0,0
2076,1038,9631,49,0,0
2078,1039,9621,50,0,0
2080,1040,9611,51,0,0
2082,1041,9601,48,0,0
2084,1042,9591,48,0,0
2086,1043,9581,49,0,0
2088,1044,9571,48,0,0
2090,1045,9571,47,0,0
2092,1046,9561,47,0,0
2094,1047,9551,50,0,0
2096,1048,9541,48,0,0
2098,1049,10484,50,0,0
2100,1050,10473,48,0,0
2102,1051,10462,47,0,0
2104,1052,10451,55,0,0
2106,1053,10440,49,0,0
2108,1054,10429,49,0,0
2110,1055,10418,54,0,0
2112,1056,10418,51,0,0
2114,1057,10407,51,0,0
2116,1058,10396,48,0,0
2118,1059,10385,47,0,0
2120,1060,10374,51,0,0
2122,1061,10363,53,0,0
2124,1062,10352,47,0,0
2126,1063,10341,49,0,0
2128,1064,10330,47,0,0
2130,1065,10330,73,0,0
2132,1066,10319,47,0,0
2134,1067,10308,47,0,0
2136,1068,10297,49,0,0
2138,1069,10286,50,0,0
2140,1070,10275,50,0,0
2142,1071,10264,50,0,0
2144,1072,10253,50,0,0
2146,1073,10253,48,0,0
2148,1074,10242,51,0,0
2150,1075,10231,52,0,0
2152,1076,10220,49,0,0
2154,1077,10209,47,0,0
2156,1078,10198,50,0,0
2158,1079,10187,51,0,0
2160,1080,10187,48,0,0
2162,1081,10176,46,0,0
2164,1082,10165,49,0,0
2166,1083,10154,51,0,0
2168,1084,10143,49,0,0
2170,1085,10132,47,0,0
2172,1086,10121,46,0,0
2174,1087,10121,48,0,0
2176,1088,10110,48,0,0
2178,1089,10099,49,0,0
2180,1090,10088,50,0,0
2182,1091,10077,52,0,0
2184,1092,10066,48,0,0
2186,1093,10066,48,0,0
2188,1094,10055,46,0,0
2190,1095,10044,47,0,0
2192,1096,10033,51,0,0
2194,1097,10022,48,0,0
2196,1098,10011,48,0,0
2198,1099,10011,49,0,0
2200,1100,10000,50,0,0
2202,1101,9989,48,0,0
2204,1102,9978,51,0,0
2206,1103,9967,47,0,0
2208,1104,9956,63,0,0
2210,1105,9956,51,0,0
2212,1106,9945,48,0,0
2214,1107,9934,51,0,0
2216,1108,9923,47,0,0
2218,1109,9912,51,0,0
2220,1110,9912,52,0,0
2222,1111,9901,51,0,0
2224,1112,9890,48,0,0
2226,1113,9879,49,0,0
2228,1114,9868,51,0,0
2230,1115,9868,48,0,0
2232,1116,9857,48,0,0
2234,1117,9846,50,0,0
2236,1118,9835,49,0,0
2238,1119,9824,49,0,0
2240,1120,9824,48,0,0
2242,1121,9813,51,0,0
2244,1122,9802,46,0,0
2246,1123,9791,51,0,0
2248,1124,9780,45,0,0
2250,1125,9780,51,0,0
2252,1126,9769,49,0,0
2254,1127,9758,51,0,0
2256,1128,9747,50,0,0
2258,1129,9736,48,0,0
2260,1130,10621,49,0,0
2262,1131,10609,51,0,0
2264,1132,9714,48,0,0
2266,1133,9703,51,0,0
2268,1134,10585,39,0,0
2270,1135,10573,51,0,0
2272,1136,10561,47,0,0
2274,1137,10549,48,0,0
2276,1138,10537,49,0,0
2278,1139,10537,47,0,0
2280,1140,10525,48,0,0
2282,1141,10513,49,0,0
2284,1142,10501,49,0,0
2286,1143,10501,49,0,0
2288,1144,10489,51,0,0
2290,1145,10477,49,0,0
2292,1146,10465,48,0,0
2294,1147,10465,49,0,0
2296,1148,10453,49,0,0
2298,1149,10441,49,0,0
2300,1150,10429,48,0,0
2302,1151,10429,48,0,0
2304,1152,10417,48,0,0
2306,1153,10405,75,0,0
2308,1154,10393,49,0,0
2310,1155,10393,49,0,0
2312,1156,10381,49,0,0
2314,1157,10369,51,0,0
2316,1158,10357,46,0,0
2318,1159,10357,47,0,0
2320,1160,10345,48,0,0
2322,1161,10333,49,0,0
2324,1162,10321,49,0,0
2326,1163,10321,51,0,0
2328,1164,10309,49,0,0
2330,1165,10297,47,0,0
2332,1166,10285,52,0,0
2334,1167,10285,50,0,0
2336,1168,10273,47,0,0
2338,1169,10261,47,0,0
2340,1170,10249,50,0,0
2342,1171,10249,48,0,0
2344,1172,10237,45,0,0
2346,1173,10225,45,0,0
2348,1174,10225,51,0,0
2350,1175,10213,50,0,0
2352,1176,10201,50,0,0
2354,1177,10189,48,0,0
2356,1178,10189,49,0,0
2358,1179,10177,50,0,0
2360,1180,10165,51,0,0
2362,1181,10165,48,0,0
2364,1182,10153,52,0,0
2366,1183,10141,50,0,0
2368,1184,10129,48,0,0
2370,1185,10129,48,0,0
2372,1186,10117,50,0,0
2374,1187,10105,51,0,0
2376,1188,10105,51,0,0
2378,1189,10093,47,0,0
2380,1190,10081,50,0,0
2382,1191,10069,48,0,0
2384,1192,10069,65,0,0
2386,1193,10057,51,0,0
2388,1194,10045,47,0,0
2390,1195,10045,51,0,0
2392,1196,10033,46,0,0
2394,1197,10021,46,0,0
2396,1198,10021,50,0,0
2398,1199,10009,51,0,0
2400,1200,9997,49,0,0
2402,1201,9985,47,0,0
2404,1202,9985,51,0,0
2406,1203,9973,51,0,0
2408,1204,9961,50,0,0
2410,1205,9961,54,0,0
2412,1206,9949,49,0,0
2414,1207,9937,48,0,0
2416,1208,9937,47,0,0
2418,1209,10752,49,0,0
2420,1210,10739,48,0,0
2422,1211,10739,47,0,0
2424,1212,10726,43,0,0
2426,1213,9889,50,0,0
2428,1214,10713,49,0,0
2430,1215,10700,47,0,0
2432,1216,10687,50,0,0
2434,1217,10687,47,0,0
2436,1218,10674,47,0,0
2438,1219,10661,51,0,0
2440,1220,10661,48,0,0
2442,1221,10648,58,0,0
2444,1222,10635,46,0,0
2446,1223,10622,51,0,0
2448,1224,10622,48,0,0
2450,1225,10609,51,0,0
2452,1226,10596,49,0,0
2454,1227,10596,48,0,0
2456,1228,10583,51,0,0
2458,1229,10583,49,0,0
2460,1230,10570,48,0,0
2462,1231,10557,47,0,0
2464,1232,10557,47,0,0
2466,1233,10544,49,0,0
2468,1234,10531,49,0,0
2470,1235,10531,48,0,0
2472,1236,10518,52,0,0
2474,1237,10505,49,0,0
2476,1238,10505,49,0,0
2478,1239,10492,52,0,0
2480,1240,10479,48,0,0
2482,1241,10479,40,0,0
2484,1242,10466,44,0,0
2486,1243,10453,50,0,0
2488,1244,10453,51,0,0
2490,1245,10440,51,0,0
2492,1246,10427,49,0,0
2494,1247,10427,50,0,0
2496,1248,10414,51,0,0
2498,1249,10414,49,0,0
2500,1250,10401,47,0,0
2502,1251,10388,52,0,0
2504,1252,10388,50,0,0
2506,1253,10375,48,0,0
2508,1254,10362,51,0,0
2510,1255,10362,51,0,0
2512,1256,10349,47,0,0
2514,1257,10336,48,0,0
2516,1258,10336,49,0,0
2518,1259,10323,46,0,0
2520,1260,10323,45,0,0
2522,1261,10310,49,0,0
2524,1262,10297,51,0,0
2526,1263,10297,47,0,0
2528,1264,10284,49,0,0
2530,1265,10271,51,0,0
2532,1266,10271,49,0,0
2534,1267,10258,45,0,0
2536,1268,10258,49,0,0
2538,1269,10245,48,0,0
2540,1270,10232,51,0,0
2542,1271,10232,51,0,0
2544,1272,10219,50,0,0
2546,1273,10206,48,0,0
2548,1274,10206,48,0,0
2550,1275,10193,51,0,0
2552,1276,10193,51,0,0
2554,1277,10180,48,0,0
2556,1278,10167,47,0,0
2558,1279,10167,47,0,0
2560,1280,10154,46,0,0
2562,1281,10154,47,0,0
2564,1282,10141,51,0,0
2566,1283,10128,49,0,0
2568,1284,10128,50,0,0
2570,1285,10115,47,0,0
2572,1286,10115,49,0,0
2574,1287,10102,50,0,0
2576,1288,10089,49,0,0
2578,1289,10089,46,0,0
2580,1290,10076,47,0,0
2582,1291,10063,47,0,0
2584,1292,10063,49,0,0
2586,1293,10050,47,0,0
2588,1294,10050,49,0,0
2590,1295,10809,48,0,0
2592,1296,10809,50,0,0
2594,1297,10795,51,0,0
2596,1298,10781,49,0,0
2598,1299,10781,49,0,0
2600,1300,10767,51,0,0
2602,1301,10767,50,0,0
2604,1302,10753,50,0,0
2606,1303,10739,44,0,0
2608,1304,10739,51,0,0
2610,1305,10725,46,0,0
2612,1306,10725,47,0,0
2614,1307,10711,49,0,0
2616,1308,10697,48,0,0
2618,1309,10697,45,0,0
2620,1310,10683,45,0,0
2622,1311,10683,48,0,0
2624,1312,10669,48,0,0
2626,1313,10669,49,0,0
2628,1314,10655,51,0,0
2630,1315,10641,50,0,0
2632,1316,10641,47,0,0
2634,1317,10627,48,0,0
2636,1318,10627,49,0,0
2638,1319,10613,46,0,0
2640,1320,10613,49,0,0
2642,1321,10599,47,0,0
2644,1322,10585,49,0,0
2646,1323,10585,48,0,0
2648,1324,10571,48,0,0
2650,1325,10571,48,0,0
2652,1326,10557,51,0,0
2654,1327,10557,47,0,0
2656,1328,10543,46,0,0
2658,1329,10529,66,0,0
2660,1330,10529,51,0,0
2662,1331,10515,48,0,0
2664,1332,10515,50,0,0
2666,1333,10501,50,0,0
2668,1334,10501,51,0,0
2670,1335,10487,50,0,0
2672,1336,10473,51,0,0
2674,1337,10473,48,0,0
2676,1338,10459,48,0,0
2678,1339,10459,47,0,0
2680,1340,10445,48,0,0
2682,1341,10445,49,0,0
2684,1342,10431,50,0,0
2686,1343,10431,49,0,0
2688,1344,10417,48,0,0
2690,1345,10403,50,0,0
2692,1346,10403,49,0,0
2694,1347,10389,50,0,0
2696,1348,10389,55,0,0
2698,1349,10375,47,0,0
2700,1350,10375,49,0,0
2702,1351,10361,49,0,0
2704,1352,10361,49,0,0
2706,1353,10347,52,0,0
2708,1354,10347,47,0,0
2710,1355,10333,52,0,0
2712,1356,10319,49,0,0
2714,1357,10319,48,0,0
2716,1358,10305,54,0,0
2718,1359,10305,46,0,0
2720,1360,10291,51,0,0
2722,1361,10291,47,0,0
2724,1362,10277,48,0,0
2726,1363,10277,50,0,0
2728,1364,10263,50,0,0
2730,1365,10263,47,0,0
2732,1366,10249,47,0,0
2734,1367,10235,47,0,0
2736,1368,10235,45,0,0
2738,1369,10221,44,0,0
2740,1370,10221,50,0,0
2742,1371,10207,47,0,0
2744,1372,10207,51,0,0
2746,1373,10193,49,0,0
2748,1374,10193,51,0,0
2750,1375,10906,47,0,0
2752,1376,10906,50,0,0
2754,1377,10891,47,0,0
2756,1378,10891,62,0,0
2758,1379,10876,52,0,0
2760,1380,10876,49,0,0
2762,1381,10861,51,0,0
2764,1382,10861,48,0,0
2766,1383,10846,45,0,0
2768,1384,10846,49,0,0
2770,1385,10831,51,0,0
2772,1386,10816,47,0,0
2774,1387,10816,47,0,0
2776,1388,10801,48,0,0
2778,1389,10801,49,0,0
2780,1390,10786,50,0,0
2782,1391,10786,51,0,0
2784,1392,10771,49,0,0
2786,1393,10771,48,0,0
2788,1394,10756,50,0,0
2790,1395,10756,49,0,0
2792,1396,10741,49,0,0
2794,1397,10741,52,0,0
2796,1398,10726,39,0,0
2798,1399,10726,51,0,0
2800,1400,10711,46,0,0
2802,1401,10711,51,0,0
2804,1402,10696,50,0,0
2806,1403,10696,49,0,0
2808,1404,10681,54,0,0
2810,1405,10681,49,0,0
2812,1406,10666,51,0,0
2814,1407,10666,49,0,0
2816,1408,10651,51,0,0
2818,1409,10651,50,0,0
2820,1410,10636,48,0,0
2822,1411,10636,50,0,0
2824,1412,10621,49,0,0
2826,1413,10621,48,0,0
2828,1414,10606,49,0,0
2830,1415,10606,49,0,0
2832,1416,10591,46,0,0
2834,1417,10591,38,0,0
2836,1418,10576,52,0,0
2838,1419,10576,49,0,0
2840,1420,10561,51,0,0
2842,1421,10561,47,0,0
2844,1422,10546,51,0,0
2846,1423,10546,50,0,0
2848,1424,10531,51,0,0
2850,1425,10531,50,0,0
2852,1426,10516,47,0,0
2854,1427,10516,47,0,0
2856,1428,10501,50,0,0
2858,1429,10501,49,0,0
2860,1430,10486,48,0,0
2862,1431,10486,48,0,0
2864,1432,10471,48,0,0
2866,1433,10471,48,0,0
2868,1434,10456,48,0,0
2870,1435,10456,47,0,0
2872,1436,10441,45,0,0
2874,1437,10441,53,0,0
2876,1438,10426,52,0,0
2878,1439,10426,48,0,0
2880,1440,10411,51,0,0
2882,1441,10411,50,0,0
2884,1442,10411,49,0,0
2886,1443,10396,56,0,0
2888,1444,10396,50,0,0
2890,1445,10381,49,0,0
2892,1446,10381,56,0,0
2894,1447,10366,50,0,0
2896,1448,10366,49,0,0
2898,1449,10351,47,0,0
2900,1450,10351,47,0,0
2902,1451,10336,49,0,0
2904,1452,10336,48,0,0
2906,1453,10321,46,0,0
2908,1454,10321,50,0,0
2910,1455,10993,47,0,0
2912,1456,10306,42,0,0
2914,1457,10977,46,0,0
2916,1458,10977,49,0,0
2918,1459,10961,47,0,0
2920,1460,10961,50,0,0
2922,1461,10945,50,0,0
2924,1462,10945,49,0,0
2926,1463,10945,47,0,0
2928,1464,10929,49,0,0
2930,1465,10929,47,0,0
2932,1466,10913,56,0,0
2934,1467,10913,51,0,0
2936,1468,10897,51,0,0
2938,1469,10897,51,0,0
2940,1470,10881,47,0,0
2942,1471,10881,45,0,0
2944,1472,10865,49,0,0
2946,1473,10865,50,0,0
2948,1474,10849,49,0,0
2950,1475,10849,48,0,0
2952,1476,10849,44,0,0
2954,1477,10833,50,0,0
2956,1478,10833,48,0,0
2958,1479,10817,55,0,0
2960,1480,10817,49,0,0
2962,1481,10801,48,0,0
2964,1482,10801,47,0,0
2966,1483,10785,53,0,0
2968,1484,10785,52,0,0
2970,1485,10769,45,0,0
2972,1486,10769,43,0,0
2974,1487,10769,52,0,0
2976,1488,10753,47,0,0
2978,1489,10753,51,0,0
2980,1490,10737,51,0,0
2982,1491,10737,47,0,0
2984,1492,10721,48,0,0
2986,1493,10721,50,0,0
2988,1494,10705,48,0,0
2990,1495,10705,53,0,0
2992,1496,10705,49,0,0
2994,1497,10689,51,0,0
2996,1498,10689,48,0,0
2998,1499,10673,48,0,0
3000,1500,10673,53,0,0
3002,1501,10657,50,0,0
3004,1502,10657,48,0,0
3006,1503,10641,47,0,0
3008,1504,10641,46,0,0
3010,1505,10641,44,0,0
3012,1506,10625,47,0,0
3014,1507,10625,51,0,0
3016,1508,10609,47,0,0
3018,1509,10609,46,0,0
3020,1510,10593,45,0,0
3022,1511,10593,49,0,0
3024,1512,10577,51,0,0
3026,1513,10577,50,0,0
3028,1514,10577,49,0,0
3030,1515,10561,51,0,0
3032,1516,10561,49,0,0
3034,1517,10545,50,0,0
3036,1518,10545,48,0,0
3038,1519,10529,48,0,0
3040,1520,10529,50,0,0
3042,1521,10529,46,0,0
3044,1522,10513,49,0,0
3046,1523,10513,47,0,0
3048,1524,10497,60,0,0
3050,1525,10497,53,0,0
3052,1526,10481,46,0,0
3054,1527,10481,47,0,0
3056,1528,10481,49,0,0
3058,1529,10465,50,0,0
3060,1530,10465,47,0,0
3062,1531,10449,46,0,0
3064,1532,10449,51,0,0
3066,1533,10433,50,0,0
3068,1534,10433,47,0,0
3070,1535,10433,48,0,0
3072,1536,10417,48,0,0
3074,1537,11068,50,0,0
3076,1538,11051,48,0,0
3078,1539,11051,51,0,0
3080,1540,11034,48,0,0
3082,1541,11034,47,0,0
3084,1542,11034,51,0,0
3086,1543,11017,48,0,0
3088,1544,11017,47,0,0
3090,1545,11000,47,0,0
3092,1546,11000,52,0,0
3094,1547,10983,47,0,0
3096,1548,10983,48,0,0
3098,1549,10983,47,0,0
3100,1550,10966,50,0,0
3102,1551,10966,51,0,0
3104,1552,10949,53,0,0
3106,1553,10949,53,0,0
3108,1554,10949,75,0,0
3110,1555,10932,52,0,0
3112,1556,10932,49,0,0
3114,1557,10915,50,0,0
3116,1558,10915,50,0,0
3118,1559,10915,46,0,0
3120,1560,10898,48,0,0
3122,1561,10898,50,0,0
3124,1562,10881,49,0,0
3126,1563,10881,53,0,0
3128,1564,10864,52,0,0
3130,1565,10864,50,0,0
3132,1566,10864,50,0,0
3134,1567,10847,53,0,0
3136,1568,10847,48,0,0
3138,1569,10830,50,0,0
3140,1570,10830,48,0,0
3142,1571,10830,51,0,0
3144,1572,10813,47,0,0
3146,1573,10813,45,0,0
3148,1574,10796,53,0,0
3150,1575,10796,45,0,0
3152,1576,10796,50,0,0
3154,1577,10779,50,0,0
3156,1578,10779,52,0,0
3158,1579,10762,49,0,0
3160,1580,10762,57,0,0
3162,1581,10762,52,0,0
3164,1582,10745,47,0,0
3166,1583,10745,46,0,0
3168,1584,10728,51,0,0
3170,1585,10728,48,0,0
3172,1586,10728,47,0,0
3174,1587,10711,48,0,0
3176,1588,10711,50,0,0
3178,1589,10694,49,0,0
3180,1590,10694,47,0,0
3182,1591,10694,48,0,0
3184,1592,10677,47,0,0
3186,1593,10677,73,0,0
3188,1594,10660,45,0,0
3190,1595,10660,51,0,0
3192,1596,10660,50,0,0
3194,1597,10643,49,0,0
3196,1598,10643,48,0,0
3198,1599,10643,51,0,0
3200,1600,10626,50,0,0
3202,1601,10626,47,0,0
3204,1602,10609,47,0,0
3206,1603,10609,51,0,0
3208,1604,10609,50,0,0
3210,1605,10592,50,0,0
3212,1606,10592,56,0,0
3214,1607,10575,51,0,0
3216,1608,10575,47,0,0
3218,1609,10575,48,0,0
3220,1610,10558,50,0,0
3222,1611,10558,47,0,0
3224,1612,10541,55,0,0
3226,1613,10541,51,0,0
3228,1614,10541,50,0,0
3230,1615,10524,47,0,0
3232,1616,10524,50,0,0
3234,1617,10524,51,0,0
3236,1618,11125,50,0,0
3238,1619,11125,49,0,0
3240,1620,11107,49,0,0
3242,1621,11107,49,0,0
3244,1622,11107,45,0,0
3246,1623,11089,43,0,0
3248,1624,11089,51,0,0
3250,1625,11089,49,0,0
3252,1626,11071,50,0,0
3254,1627,11071,47,0,0
3256,1628,11053,49,0,0
3258,1629,11053,51,0,0
3260,1630,11053,51,0,0
3262,1631,11035,48,0,0
3264,1632,11035,48,0,0
3266,1633,11017,51,0,0
3268,1634,11017,48,0,0
3270,1635,11017,48,0,0
3272,1636,10999,48,0,0
3274,1637,10999,49,0,0
3276,1638,10999,52,0,0
3278,1639,10981,48,0,0
3280,1640,10981,49,0,0
3282,1641,10981,50,0,0
3284,1642,10963,65,0,0
3286,1643,10963,51,0,0
3288,1644,10945,49,0,0
3290,1645,10945,51,0,0
3292,1646,10945,50,0,0
3294,1647,10927,49,0,0
3296,1648,10927,49,0,0
3298,1649,10927,50,0,0
3300,1650,10909,46,0,0
3302,1651,10909,48,0,0
3304,1652,10891,49,0,0
3306,1653,10891,50,0,0
3308,1654,10891,50,0,0
3310,1655,10873,47,0,0
3312,1656,10873,49,0,0
3314,1657,10873,50,0,0
3316,1658,10855,47,0,0
3318,1659,10855,48,0,0
3320,1660,10855,46,0,0
3322,1661,10837,57,0,0
3324,1662,10837,48,0,0
3326,1663,10819,50,0,0
3328,1664,10819,47,0,0
3330,1665,10819,49,0,0
3332,1666,10801,52,0,0
3334,1667,10801,50,0,0
3336,1668,10801,52,0,0
3338,1669,10783,52,0,0
3340,1670,10783,49,0,0
3342,1671,10783,46,0,0
3344,1672,10765,49,0,0
3346,1673,10765,50,0,0
3348,1674,10765,49,0,0
3350,1675,10747,47,0,0
3352,1676,10747,48,0,0
3354,1677,10729,50,0,0
3356,1678,10729,49,0,0
3358,1679,10729,47,0,0
3360,1680,10711,54,0,0
3362,1681,10711,56,0,0
3364,1682,10711,50,0,0
3366,1683,10693,49,0,0
3368,1684,10693,52,0,0
3370,1685,10693,47,0,0
3372,1686,10675,50,0,0
3374,1687,10675,50,0,0
3376,1688,10675,50,0,0
3378,1689,10657,48,0,0
3380,1690,10657,52,0,0
3382,1691,10657,46,0,0
3384,1692,10639,50,0,0
3386,1693,10639,48,0,0
3388,1694,10621,44,0,0
3390,1695,10621,49,0,0
3392,1696,10621,49,0,0
3394,1697,10603,48,0,0
3396,1698,11192,50,0,0
3398,1699,11192,50,0,0
3400,1700,11173,47,0,0
3402,1701,11173,44,0,0
3404,1702,10585,49,0,0
3406,1703,11154,49,0,0
3408,1704,11154,44,0,0
3410,1705,11154,50,0,0
3412,1706,11135,51,0,0
3414,1707,11135,49,0,0
3416,1708,11135,49,0,0
3418,1709,11116,51,0,0
3420,1710,11116,45,0,0
3422,1711,11116,47,0,0
3424,1712,11097,51,0,0
3426,1713,11097,49,0,0
3428,1714,11097,52,0,0
3430,1715,11078,47,0,0
3432,1716,11078,49,0,0
3434,1717,11078,53,0,0
3436,1718,11059,48,0,0
3438,1719,11059,49,0,0
3440,1720,11059,47,0,0
3442,1721,11040,49,0,0
3444,1722,11040,50,0,0
3446,1723,11040,49,0,0
3448,1724,11021,49,0,0
3450,1725,11021,53,0,0
3452,1726,11021,49,0,0
3454,1727,11002,47,0,0
3456,1728,11002,47,0,0
3458,1729,11002,54,0,0
3460,1730,10983,40,0,0
3462,1731,10983,51,0,0
3464,1732,10983,48,0,0
3466,1733,10964,51,0,0
3468,1734,10964,49,0,0
3470,1735,10964,49,0,0
3472,1736,10945,49,0,0
3474,1737,10945,50,0,0
3476,1738,10945,48,0,0
3478,1739,10926,47,0,0
3480,1740,10926,49,0,0
3482,1741,10926,50,0,0
3484,1742,10907,49,0,0
3486,1743,10907,47,0,0
3488,1744,10907,48,0,0
3490,1745,10888,47,0,0
3492,1746,10888,49,0,0
3494,1747,10888,51,0,0
3496,1748,10869,52,0,0
3498,1749,10869,45,0,0
3500,1750,10869,53,0,0
3502,1751,10850,51,0,0
3504,1752,10850,46,0,0
3506,1753,10850,49,0,0
3508,1754,10831,51,0,0
3510,1755,10831,48,0,0
3512,1756,10831,53,0,0
3514,1757,10812,50,0,0
3516,1758,10812,50,0,0
3518,1759,10812,50,0,0
3520,1760,10793,49,0,0
3522,1761,10793,52,0,0
3524,1762,10793,48,0,0
3526,1763,10774,48,0,0
3528,1764,10774,51,0,0
3530,1765,10774,51,0,0
3532,1766,10755,50,0,0
3534,1767,10755,48,0,0
3536,1768,10755,47,0,0
3538,1769,10736,41,0,0
3540,1770,10736,51,0,0
3542,1771,10736,51,0,0
3544,1772,10736,51,0,0
3546,1773,10717,50,0,0
3548,1774,10717,51,0,0
3550,1775,10717,49,0,0
3552,1776,10698,50,0,0
3554,1777,10698,46,0,0
3556,1778,11261,47,0,0
3558,1779,11241,57,0,0
3560,1780,11241,46,0,0
3562,1781,11241,47,0,0
3564,1782,11221,51,0,0
3566,1783,11221,44,0,0
3568,1784,11221,45,0,0
3570,1785,11201,50,0,0
3572,1786,11201,50,0,0
3574,1787,11201,50,0,0
3576,1788,11181,50,0,0
3578,1789,11181,52,0,0
3580,1790,11181,48,0,0
3582,1791,11181,50,0,0
3584,1792,11161,47,0,0
3586,1793,11161,49,0,0
3588,1794,11161,47,0,0
3590,1795,11141,49,0,0
3592,1796,11141,50,0,0
3594,1797,11141,49,0,0
3596,1798,11121,46,0,0
3598,1799,11121,53,0,0
3600,1800,11121,48,0,0
3602,1801,11101,45,0,0
3604,1802,11101,51,0,0
3606,1803,11101,48,0,0
3608,1804,11101,48,0,0
3610,1805,11081,52,0,0
3612,1806,11081,48,0,0
3614,1807,11081,47,0,0
3616,1808,11061,54,0,0
3618,1809,11061,46,0,0
3620,1810,11061,49,0,0
3622,1811,11041,48,0,0
3624,1812,11041,48,0,0
3626,1813,11041,51,0,0
3628,1814,11021,51,0,0
3630,1815,11021,48,0,0
3632,1816,11021,47,0,0
3634,1817,11021,48,0,0
3636,1818,11001,68,0,0
3638,1819,11001,46,0,0
3640,1820,11001,49,0,0
3642,1821,10981,51,0,0
3644,1822,10981,48,0,0
3646,1823,10981,51,0,0
3648,1824,10961,49,0,0
3650,1825,10961,51,0,0
3652,1826,10961,49,0,0
3654,1827,10961,47,0,0
3656,1828,10941,42,0,0
3658,1829,10941,50,0,0
3660,1830,10941,49,0,0
3662,1831,10921,47,0,0
3664,1832,10921,49,0,0
3666,1833,10921,51,0,0
3668,1834,10901,48,0,0
3670,1835,10901,49,0,0
3672,1836,10901,48,0,0
3674,1837,10901,58,0,0
3676,1838,10881,43,0,0
3678,1839,10881,46,0,0
3680,1840,10881,50,0,0
3682,1841,10861,50,0,0
3684,1842,10861,51,0,0
3686,1843,10861,49,0,0
3688,1844,10861,47,0,0
3690,1845,10841,52,0,0
3692,1846,10841,48,0,0
3694,1847,10841,48,0,0
3696,1848,10821,47,0,0
3698,1849,10821,53,0,0
3700,1850,10821,49,0,0
3702,1851,10801,49,0,0
3704,1852,10801,50,0,0
3706,1853,10801,49,0,0
3708,1854,10801,49,0,0
3710,1855,10781,51,0,0
3712,1856,10781,47,0,0
3714,1857,10781,72,0,0
3716,1858,10761,50,0,0
3718,1859,11299,48,0,0
3720,1860,10761,50,0,0
3722,1861,10761,46,0,0
3724,1862,11278,48,0,0
3726,1863,11278,52,0,0
3728,1864,11278,46,0,0
3730,1865,11257,48,0,0
3732,1866,10721,47,0,0
3734,1867,11257,58,0,0
3736,1868,11257,50,0,0
3738,1869,11236,51,0,0
3740,1870,11236,49,0,0
3742,1871,11236,50,0,0
3744,1872,11215,51,0,0
3746,1873,11215,49,0,0
3748,1874,11215,48,0,0
3750,1875,11215,49,0,0
3752,1876,11194,53,0,0
3754,1877,11194,46,0,0
3756,1878,11194,49,0,0
3758,1879,11173,49,0,0
3760,1880,11173,55,0,0
3762,1881,11173,50,0,0
3764,1882,11173,50,0,0
3766,1883,11152,47,0,0
3768,1884,11152,48,0,0
3770,1885,11152,46,0,0
3772,1886,11131,60,0,0
3774,1887,11131,39,0,0
3776,1888,11131,46,0,0
3778,1889,11131,48,0,0
3780,1890,11110,50,0,0
3782,1891,11110,50,0,0
3784,1892,11110,48,0,0
3786,1893,11089,46,0,0
3788,1894,11089,49,0,0
3790,1895,11089,48,0,0
3792,1896,11089,47,0,0
3794,1897,11068,47,0,0
3796,1898,11068,48,0,0
3798,1899,11068,47,0,0
3800,1900,11068,47,0,0
3802,1901,11047,51,0,0
3804,1902,11047,49,0,0
3806,1903,11047,49,0,0
3808,1904,11026,47,0,0
3810,1905,11026,48,0,0
3812,1906,11026,61,0,0
3814,1907,11026,52,0,0
3816,1908,11005,49,0,0
3818,1909,11005,50,0,0
3820,1910,11005,48,0,0
3822,1911,11005,51,0,0
3824,1912,10984,47,0,0
3826,1913,10984,50,0,0
3828,1914,10984,49,0,0
3830,1915,10963,48,0,0
3832,1916,10963,51,0,0
3834,1917,10963,48,0,0
3836,1918,10963,48,0,0
3838,1919,10942,45,0,0
3840,1920,10942,50,0,0
3842,1921,10942,50,0,0
3844,1922,10942,47,0,0
3846,1923,10921,50,0,0
3848,1924,10921,48,0,0
3850,1925,10921,61,0,0
3852,1926,10900,52,0,0
3854,1927,10900,46,0,0
3856,1928,10900,45,0,0
3858,1929,10900,51,0,0
3860,1930,10879,50,0,0
3862,1931,10879,48,0,0
3864,1932,10879,48,0,0
3866,1933,10879,48,0,0
3868,1934,10858,50,0,0
3870,1935,10858,47,0,0
3872,1936,10858,52,0,0
3874,1937,10837,49,0,0
3876,1938,10837,47,0,0
3878,1939,10837,46,0,0
3880,1940,10837,51,0,0
3882,1941,11331,49,0,0
3884,1942,10816,50,0,0
3886,1943,11331,50,0,0
3888,1944,11331,48,0,0
3890,1945,11309,49,0,0
3892,1946,11309,45,0,0
3894,1947,11309,49,0,0
3896,1948,11309,48,0,0
3898,1949,11287,51,0,0
3900,1950,11287,53,0,0
3902,1951,11287,48,0,0
3904,1952,11287,48,0,0
3906,1953,11265,48,0,0
